기간,공장,공정코드,총_양품수량,총_생산수량,목표_총_생산량,양품수_기준_달성률(%),일일_목표량,운영일수
2024-01-24,S관(3공장),[10] 사출조립,247230.0,305276.0,183871.0,134.46,183871.0,1
2024-01-24,S관(3공장),[20] 분리,227269.0,289939.0,183871.0,123.6,183871.0,1
2024-01-24,S관(3공장),[45] 하이드레이션/전면검사,266029.0,268434.0,116759.0,227.84,116759.0,1
2024-01-24,S관(3공장),[80] 누수/규격검사,136639.0,137604.0,100645.0,135.76,100645.0,1
2024-01-25,A관(1공장),[10] 사출조립,279100.0,312120.0,197367.0,141.41,197367.0,1
2024-01-25,A관(1공장),[20] 분리,100958.0,123760.0,197367.0,51.15,197367.0,1
2024-01-25,A관(1공장),[45] 하이드레이션/전면검사,94374.0,95830.0,118500.0,79.64,118500.0,1
2024-01-25,A관(1공장),[80] 누수/규격검사,76137.0,77140.0,112903.0,67.44,112903.0,1
2024-01-25,C관(2공장),[10] 사출조립,938236.0,1062166.0,742386.0,126.38,742386.0,1
2024-01-25,C관(2공장),[20] 분리,980803.0,1183927.0,742386.0,132.11,742386.0,1
2024-01-25,C관(2공장),[45] 하이드레이션/전면검사,797414.0,804276.0,650698.0,122.55,650698.0,1
2024-01-25,C관(2공장),[80] 누수/규격검사,871749.0,880416.0,609677.0,142.99,609677.0,1
2024-01-25,S관(3공장),[10] 사출조립,201916.0,259452.0,183871.0,109.81,183871.0,1
2024-01-25,S관(3공장),[20] 분리,177555.0,234258.0,183871.0,96.56,183871.0,1
2024-01-25,S관(3공장),[45] 하이드레이션/전면검사,108805.0,110045.0,116759.0,93.19,116759.0,1
2024-01-25,S관(3공장),[80] 누수/규격검사,156714.0,157871.0,100645.0,155.71,100645.0,1
2024-01-26,A관(1공장),[10] 사출조립,266110.0,301540.0,197367.0,134.83,197367.0,1
2024-01-26,A관(1공장),[20] 분리,106931.0,130390.0,197367.0,54.18,197367.0,1
2024-01-26,A관(1공장),[45] 하이드레이션/전면검사,71999.0,71999.0,118500.0,60.76,118500.0,1
2024-01-26,A관(1공장),[80] 누수/규격검사,69882.0,70450.0,112903.0,61.9,112903.0,1
2024-01-26,C관(2공장),[10] 사출조립,847133.0,994445.0,742386.0,114.11,742386.0,1
2024-01-26,C관(2공장),[20] 분리,971561.0,1173443.0,742386.0,130.87,742386.0,1
2024-01-26,C관(2공장),[45] 하이드레이션/전면검사,1075025.0,1083436.0,650698.0,165.21,650698.0,1
2024-01-26,C관(2공장),[80] 누수/규격검사,866375.0,881387.0,609677.0,142.1,609677.0,1
2024-01-26,S관(3공장),[10] 사출조립,207711.0,295432.0,183871.0,112.97,183871.0,1
2024-01-26,S관(3공장),[20] 분리,250540.0,321116.0,183871.0,136.26,183871.0,1
2024-01-26,S관(3공장),[45] 하이드레이션/전면검사,120045.0,121701.0,116759.0,102.81,116759.0,1
2024-01-26,S관(3공장),[80] 누수/규격검사,93491.0,94778.0,100645.0,92.89,100645.0,1
2024-01-27,A관(1공장),[10] 사출조립,319880.0,328830.0,197367.0,162.07,197367.0,1
2024-01-27,A관(1공장),[20] 분리,88662.0,113760.0,197367.0,44.92,197367.0,1
2024-01-27,A관(1공장),[45] 하이드레이션/전면검사,77500.0,77925.0,118500.0,65.4,118500.0,1
2024-01-27,A관(1공장),[80] 누수/규격검사,69878.0,71240.0,112903.0,61.89,112903.0,1
2024-01-27,C관(2공장),[10] 사출조립,919495.0,1040009.0,742386.0,123.86,742386.0,1
2024-01-27,C관(2공장),[20] 분리,1008559.0,1209558.0,742386.0,135.85,742386.0,1
2024-01-27,C관(2공장),[45] 하이드레이션/전면검사,995436.0,999683.0,650698.0,152.98,650698.0,1
2024-01-27,C관(2공장),[80] 누수/규격검사,870669.0,875600.0,609677.0,142.81,609677.0,1
2024-01-27,S관(3공장),[10] 사출조립,237115.0,278700.0,183871.0,128.96,183871.0,1
2024-01-27,S관(3공장),[20] 분리,323445.0,404582.0,183871.0,175.91,183871.0,1
2024-01-27,S관(3공장),[45] 하이드레이션/전면검사,138283.0,139288.0,116759.0,118.43,116759.0,1
2024-01-27,S관(3공장),[80] 누수/규격검사,156243.0,158825.0,100645.0,155.24,100645.0,1
2024-01-28,A관(1공장),[10] 사출조립,409270.0,424560.0,197367.0,207.36,197367.0,1
2024-01-28,A관(1공장),[20] 분리,117967.0,140060.0,197367.0,59.77,197367.0,1
2024-01-28,A관(1공장),[45] 하이드레이션/전면검사,110971.0,110971.0,118500.0,93.65,118500.0,1
2024-01-28,A관(1공장),[80] 누수/규격검사,67755.0,68536.0,112903.0,60.01,112903.0,1
2024-01-28,C관(2공장),[10] 사출조립,899561.0,1038411.0,742386.0,121.17,742386.0,1
2024-01-28,C관(2공장),[20] 분리,951106.0,1145839.0,742386.0,128.11,742386.0,1
2024-01-28,C관(2공장),[45] 하이드레이션/전면검사,995587.0,999278.0,650698.0,153.0,650698.0,1
2024-01-28,C관(2공장),[80] 누수/규격검사,877362.0,882670.0,609677.0,143.91,609677.0,1
2024-01-28,S관(3공장),[10] 사출조립,243836.0,279456.0,183871.0,132.61,183871.0,1
2024-01-28,S관(3공장),[20] 분리,199754.0,244080.0,183871.0,108.64,183871.0,1
2024-01-28,S관(3공장),[45] 하이드레이션/전면검사,182029.0,183754.0,116759.0,155.9,116759.0,1
2024-01-28,S관(3공장),[80] 누수/규격검사,90041.0,92427.0,100645.0,89.46,100645.0,1
2024-01-29,A관(1공장),[10] 사출조립,383960.0,402310.0,197367.0,194.54,197367.0,1
2024-01-29,A관(1공장),[20] 분리,119241.0,147567.0,197367.0,60.42,197367.0,1
2024-01-29,A관(1공장),[45] 하이드레이션/전면검사,87084.0,87084.0,118500.0,73.49,118500.0,1
2024-01-29,A관(1공장),[80] 누수/규격검사,100557.0,103807.0,112903.0,89.06,112903.0,1
2024-01-29,C관(2공장),[10] 사출조립,961964.0,1073068.0,742386.0,129.58,742386.0,1
2024-01-29,C관(2공장),[20] 분리,957143.0,1167049.0,742386.0,128.93,742386.0,1
2024-01-29,C관(2공장),[45] 하이드레이션/전면검사,997891.0,1003385.0,650698.0,153.36,650698.0,1
2024-01-29,C관(2공장),[80] 누수/규격검사,885327.0,894285.0,609677.0,145.21,609677.0,1
2024-01-29,S관(3공장),[10] 사출조립,292255.0,344514.0,183871.0,158.95,183871.0,1
2024-01-29,S관(3공장),[20] 분리,214001.0,260062.0,183871.0,116.39,183871.0,1
2024-01-29,S관(3공장),[45] 하이드레이션/전면검사,163258.0,171125.0,116759.0,139.82,116759.0,1
2024-01-29,S관(3공장),[80] 누수/규격검사,139440.0,141719.0,100645.0,138.55,100645.0,1
2024-01-30,A관(1공장),[10] 사출조립,354240.0,376370.0,197367.0,179.48,197367.0,1
2024-01-30,A관(1공장),[20] 분리,120108.0,156470.0,197367.0,60.86,197367.0,1
2024-01-30,A관(1공장),[45] 하이드레이션/전면검사,90033.0,90033.0,118500.0,75.98,118500.0,1
2024-01-30,A관(1공장),[80] 누수/규격검사,76572.0,77134.0,112903.0,67.82,112903.0,1
2024-01-30,C관(2공장),[10] 사출조립,974725.0,1120867.0,742386.0,131.3,742386.0,1
2024-01-30,C관(2공장),[20] 분리,971348.0,1183446.0,742386.0,130.84,742386.0,1
2024-01-30,C관(2공장),[45] 하이드레이션/전면검사,1047470.0,1054682.0,650698.0,160.98,650698.0,1
2024-01-30,C관(2공장),[80] 누수/규격검사,870470.0,885338.0,609677.0,142.78,609677.0,1
2024-01-30,S관(3공장),[10] 사출조립,305964.0,370252.0,183871.0,166.4,183871.0,1
2024-01-30,S관(3공장),[20] 분리,302120.0,388206.0,183871.0,164.31,183871.0,1
2024-01-30,S관(3공장),[45] 하이드레이션/전면검사,218447.0,221094.0,116759.0,187.09,116759.0,1
2024-01-30,S관(3공장),[80] 누수/규격검사,136538.0,138441.0,100645.0,135.66,100645.0,1
2024-01-31,A관(1공장),[10] 사출조립,364190.0,379190.0,197367.0,184.52,197367.0,1
2024-01-31,A관(1공장),[20] 분리,119259.0,153509.0,197367.0,60.42,197367.0,1
2024-01-31,A관(1공장),[45] 하이드레이션/전면검사,76758.0,76758.0,118500.0,64.77,118500.0,1
2024-01-31,A관(1공장),[80] 누수/규격검사,79392.0,83072.0,112903.0,70.32,112903.0,1
2024-01-31,C관(2공장),[10] 사출조립,994127.0,1187995.0,742386.0,133.91,742386.0,1
2024-01-31,C관(2공장),[20] 분리,1002455.0,1198388.0,742386.0,135.03,742386.0,1
2024-01-31,C관(2공장),[45] 하이드레이션/전면검사,922290.0,931256.0,650698.0,141.74,650698.0,1
2024-01-31,C관(2공장),[80] 누수/규격검사,885077.0,892241.0,609677.0,145.17,609677.0,1
2024-01-31,S관(3공장),[10] 사출조립,132892.0,200903.0,183871.0,72.27,183871.0,1
2024-01-31,S관(3공장),[20] 분리,164756.0,208639.0,183871.0,89.6,183871.0,1
2024-01-31,S관(3공장),[45] 하이드레이션/전면검사,163196.0,164561.0,116759.0,139.77,116759.0,1
2024-01-31,S관(3공장),[80] 누수/규격검사,199002.0,206399.0,100645.0,197.73,100645.0,1
2024-02-01,A관(1공장),[10] 사출조립,383070.0,399180.0,197367.0,194.09,197367.0,1
2024-02-01,A관(1공장),[20] 분리,89342.0,110920.0,197367.0,45.27,197367.0,1
2024-02-01,A관(1공장),[45] 하이드레이션/전면검사,103752.0,103805.0,118500.0,87.55,118500.0,1
2024-02-01,A관(1공장),[80] 누수/규격검사,101870.0,104356.0,112903.0,90.23,112903.0,1
2024-02-01,C관(2공장),[10] 사출조립,976060.0,1108780.0,742386.0,131.48,742386.0,1
2024-02-01,C관(2공장),[20] 분리,962246.0,1152229.0,742386.0,129.62,742386.0,1
2024-02-01,C관(2공장),[45] 하이드레이션/전면검사,838658.0,844967.0,650698.0,128.89,650698.0,1
2024-02-01,C관(2공장),[80] 누수/규격검사,868557.0,878384.0,609677.0,142.46,609677.0,1
2024-02-01,S관(3공장),[10] 사출조립,235991.0,342256.0,183871.0,128.35,183871.0,1
2024-02-01,S관(3공장),[20] 분리,233099.0,287837.0,183871.0,126.77,183871.0,1
2024-02-01,S관(3공장),[45] 하이드레이션/전면검사,181370.0,184848.0,116759.0,155.34,116759.0,1
2024-02-01,S관(3공장),[80] 누수/규격검사,139853.0,145875.0,100645.0,138.96,100645.0,1
2024-02-02,A관(1공장),[10] 사출조립,339460.0,354040.0,197367.0,171.99,197367.0,1
2024-02-02,A관(1공장),[20] 분리,111339.0,144880.0,197367.0,56.41,197367.0,1
2024-02-02,A관(1공장),[45] 하이드레이션/전면검사,99847.0,99847.0,118500.0,84.26,118500.0,1
2024-02-02,A관(1공장),[80] 누수/규격검사,81128.0,81812.0,112903.0,71.86,112903.0,1
2024-02-02,C관(2공장),[10] 사출조립,1007151.0,1149031.0,742386.0,135.66,742386.0,1
2024-02-02,C관(2공장),[20] 분리,961925.0,1143265.0,742386.0,129.57,742386.0,1
2024-02-02,C관(2공장),[45] 하이드레이션/전면검사,1081588.0,1087475.0,650698.0,166.22,650698.0,1
2024-02-02,C관(2공장),[80] 누수/규격검사,866520.0,871551.0,609677.0,142.13,609677.0,1
2024-02-02,S관(3공장),[10] 사출조립,271898.0,370254.0,183871.0,147.87,183871.0,1
2024-02-02,S관(3공장),[20] 분리,222879.0,279354.0,183871.0,121.21,183871.0,1
2024-02-02,S관(3공장),[45] 하이드레이션/전면검사,178930.0,180840.0,116759.0,153.25,116759.0,1
2024-02-02,S관(3공장),[80] 누수/규격검사,109667.0,117563.0,100645.0,108.96,100645.0,1
2024-02-03,A관(1공장),[10] 사출조립,424630.0,450520.0,197367.0,215.15,197367.0,1
2024-02-03,A관(1공장),[20] 분리,125104.0,153160.0,197367.0,63.39,197367.0,1
2024-02-03,A관(1공장),[45] 하이드레이션/전면검사,121249.0,121249.0,118500.0,102.32,118500.0,1
2024-02-03,A관(1공장),[80] 누수/규격검사,89920.0,90622.0,112903.0,79.64,112903.0,1
2024-02-03,C관(2공장),[10] 사출조립,1019114.0,1144104.0,742386.0,137.28,742386.0,1
2024-02-03,C관(2공장),[20] 분리,982313.0,1161548.0,742386.0,132.32,742386.0,1
2024-02-03,C관(2공장),[45] 하이드레이션/전면검사,967871.0,976675.0,650698.0,148.74,650698.0,1
2024-02-03,C관(2공장),[80] 누수/규격검사,884968.0,896736.0,609677.0,145.15,609677.0,1
2024-02-03,S관(3공장),[10] 사출조립,245411.0,308236.0,183871.0,133.47,183871.0,1
2024-02-03,S관(3공장),[20] 분리,197368.0,265240.0,183871.0,107.34,183871.0,1
2024-02-03,S관(3공장),[45] 하이드레이션/전면검사,220100.0,222740.0,116759.0,188.51,116759.0,1
2024-02-03,S관(3공장),[80] 누수/규격검사,149747.0,156300.0,100645.0,148.79,100645.0,1
2024-02-04,A관(1공장),[10] 사출조립,365990.0,384970.0,197367.0,185.44,197367.0,1
2024-02-04,A관(1공장),[20] 분리,104536.0,136047.0,197367.0,52.97,197367.0,1
2024-02-04,A관(1공장),[45] 하이드레이션/전면검사,62722.0,62722.0,118500.0,52.93,118500.0,1
2024-02-04,A관(1공장),[80] 누수/규격검사,90051.0,91146.0,112903.0,79.76,112903.0,1
2024-02-04,C관(2공장),[10] 사출조립,1104658.0,1228072.0,742386.0,148.8,742386.0,1
2024-02-04,C관(2공장),[20] 분리,1000238.0,1212944.0,742386.0,134.73,742386.0,1
2024-02-04,C관(2공장),[45] 하이드레이션/전면검사,1125647.0,1127730.0,650698.0,172.99,650698.0,1
2024-02-04,C관(2공장),[80] 누수/규격검사,883100.0,890531.0,609677.0,144.85,609677.0,1
2024-02-04,S관(3공장),[10] 사출조립,346313.0,401118.0,183871.0,188.35,183871.0,1
2024-02-04,S관(3공장),[20] 분리,231596.0,294759.0,183871.0,125.96,183871.0,1
2024-02-04,S관(3공장),[45] 하이드레이션/전면검사,174142.0,175657.0,116759.0,149.15,116759.0,1
2024-02-04,S관(3공장),[80] 누수/규격검사,152483.0,155811.0,100645.0,151.51,100645.0,1
2024-02-05,A관(1공장),[10] 사출조립,459700.0,471210.0,197367.0,232.92,197367.0,1
2024-02-05,A관(1공장),[20] 분리,129934.0,158820.0,197367.0,65.83,197367.0,1
2024-02-05,A관(1공장),[45] 하이드레이션/전면검사,75826.0,77826.0,118500.0,63.99,118500.0,1
2024-02-05,A관(1공장),[80] 누수/규격검사,85862.0,86466.0,112903.0,76.05,112903.0,1
2024-02-05,C관(2공장),[10] 사출조립,1016014.0,1143849.0,742386.0,136.86,742386.0,1
2024-02-05,C관(2공장),[20] 분리,957658.0,1157502.0,742386.0,129.0,742386.0,1
2024-02-05,C관(2공장),[45] 하이드레이션/전면검사,974228.0,982514.0,650698.0,149.72,650698.0,1
2024-02-05,C관(2공장),[80] 누수/규격검사,897938.0,900824.0,609677.0,147.28,609677.0,1
2024-02-05,S관(3공장),[10] 사출조립,352448.0,406814.0,183871.0,191.68,183871.0,1
2024-02-05,S관(3공장),[20] 분리,350627.0,412891.0,183871.0,190.69,183871.0,1
2024-02-05,S관(3공장),[45] 하이드레이션/전면검사,232370.0,235591.0,116759.0,199.02,116759.0,1
2024-02-05,S관(3공장),[80] 누수/규격검사,142833.0,148781.0,100645.0,141.92,100645.0,1
2024-02-06,A관(1공장),[10] 사출조립,343480.0,357470.0,197367.0,174.03,197367.0,1
2024-02-06,A관(1공장),[20] 분리,123805.0,151960.0,197367.0,62.73,197367.0,1
2024-02-06,A관(1공장),[45] 하이드레이션/전면검사,121498.0,121498.0,118500.0,102.53,118500.0,1
2024-02-06,A관(1공장),[80] 누수/규격검사,95919.0,99651.0,112903.0,84.96,112903.0,1
2024-02-06,C관(2공장),[10] 사출조립,1019674.0,1156985.0,742386.0,137.35,742386.0,1
2024-02-06,C관(2공장),[20] 분리,919139.0,1099223.0,742386.0,123.81,742386.0,1
2024-02-06,C관(2공장),[45] 하이드레이션/전면검사,846292.0,852400.0,650698.0,130.06,650698.0,1
2024-02-06,C관(2공장),[80] 누수/규격검사,896493.0,902508.0,609677.0,147.04,609677.0,1
2024-02-06,S관(3공장),[10] 사출조립,217558.0,262917.0,183871.0,118.32,183871.0,1
2024-02-06,S관(3공장),[20] 분리,217685.0,281527.0,183871.0,118.39,183871.0,1
2024-02-06,S관(3공장),[45] 하이드레이션/전면검사,173007.0,175202.0,116759.0,148.17,116759.0,1
2024-02-06,S관(3공장),[80] 누수/규격검사,164677.0,169177.0,100645.0,163.62,100645.0,1
2024-02-07,A관(1공장),[10] 사출조립,385635.0,403630.0,197367.0,195.39,197367.0,1
2024-02-07,A관(1공장),[20] 분리,106294.0,132780.0,197367.0,53.86,197367.0,1
2024-02-07,A관(1공장),[45] 하이드레이션/전면검사,111719.0,111719.0,118500.0,94.28,118500.0,1
2024-02-07,A관(1공장),[80] 누수/규격검사,91216.0,95679.0,112903.0,80.79,112903.0,1
2024-02-07,C관(2공장),[10] 사출조립,982480.0,1100752.0,742386.0,132.34,742386.0,1
2024-02-07,C관(2공장),[20] 분리,954457.0,1142468.0,742386.0,128.57,742386.0,1
2024-02-07,C관(2공장),[45] 하이드레이션/전면검사,1010339.0,1016770.0,650698.0,155.27,650698.0,1
2024-02-07,C관(2공장),[80] 누수/규격검사,900923.0,910598.0,609677.0,147.77,609677.0,1
2024-02-07,S관(3공장),[10] 사출조립,216952.0,261593.0,183871.0,117.99,183871.0,1
2024-02-07,S관(3공장),[20] 분리,380373.0,452910.0,183871.0,206.87,183871.0,1
2024-02-07,S관(3공장),[45] 하이드레이션/전면검사,230092.0,235662.0,116759.0,197.07,116759.0,1
2024-02-07,S관(3공장),[80] 누수/규격검사,169384.0,174882.0,100645.0,168.3,100645.0,1
2024-02-08,A관(1공장),[10] 사출조립,441520.0,461170.0,197367.0,223.71,197367.0,1
2024-02-08,A관(1공장),[20] 분리,85134.0,104280.0,197367.0,43.13,197367.0,1
2024-02-08,A관(1공장),[45] 하이드레이션/전면검사,87838.0,90338.0,118500.0,74.12,118500.0,1
2024-02-08,A관(1공장),[80] 누수/규격검사,101017.0,103263.0,112903.0,89.47,112903.0,1
2024-02-08,C관(2공장),[10] 사출조립,1067128.0,1252789.0,742386.0,143.74,742386.0,1
2024-02-08,C관(2공장),[20] 분리,950290.0,1123440.0,742386.0,128.0,742386.0,1
2024-02-08,C관(2공장),[45] 하이드레이션/전면검사,280155.0,283722.0,650698.0,43.05,650698.0,1
2024-02-08,C관(2공장),[80] 누수/규격검사,904996.0,914161.0,609677.0,148.44,609677.0,1
2024-02-08,S관(3공장),[10] 사출조립,204548.0,257208.0,183871.0,111.25,183871.0,1
2024-02-08,S관(3공장),[20] 분리,194732.0,237811.0,183871.0,105.91,183871.0,1
2024-02-08,S관(3공장),[45] 하이드레이션/전면검사,167635.0,170949.0,116759.0,143.57,116759.0,1
2024-02-08,S관(3공장),[80] 누수/규격검사,174669.0,180192.0,100645.0,173.55,100645.0,1
2024-02-09,S관(3공장),[20] 분리,7755.0,9176.0,183871.0,4.22,183871.0,1
2024-02-13,A관(1공장),[10] 사출조립,208900.0,226860.0,197367.0,105.84,197367.0,1
2024-02-13,A관(1공장),[20] 분리,108771.0,140350.0,197367.0,55.11,197367.0,1
2024-02-13,A관(1공장),[45] 하이드레이션/전면검사,85773.0,85773.0,118500.0,72.38,118500.0,1
2024-02-13,A관(1공장),[80] 누수/규격검사,87022.0,87854.0,112903.0,77.08,112903.0,1
2024-02-13,C관(2공장),[10] 사출조립,560216.0,645181.0,742386.0,75.46,742386.0,1
2024-02-13,C관(2공장),[20] 분리,940564.0,1093178.0,742386.0,126.69,742386.0,1
2024-02-13,C관(2공장),[45] 하이드레이션/전면검사,1185090.0,1187592.0,650698.0,182.13,650698.0,1
2024-02-13,C관(2공장),[80] 누수/규격검사,893660.0,903805.0,609677.0,146.58,609677.0,1
2024-02-13,S관(3공장),[10] 사출조립,124304.0,150785.0,183871.0,67.6,183871.0,1
2024-02-13,S관(3공장),[20] 분리,124461.0,159741.0,183871.0,67.69,183871.0,1
2024-02-13,S관(3공장),[45] 하이드레이션/전면검사,143715.0,145658.0,116759.0,123.09,116759.0,1
2024-02-13,S관(3공장),[80] 누수/규격검사,119356.0,123668.0,100645.0,118.59,100645.0,1
2024-02-14,A관(1공장),[10] 사출조립,359130.0,382570.0,197367.0,181.96,197367.0,1
2024-02-14,A관(1공장),[20] 분리,122374.0,152760.0,197367.0,62.0,197367.0,1
2024-02-14,A관(1공장),[45] 하이드레이션/전면검사,114039.0,114039.0,118500.0,96.24,118500.0,1
2024-02-14,A관(1공장),[80] 누수/규격검사,100445.0,103628.0,112903.0,88.97,112903.0,1
2024-02-14,C관(2공장),[10] 사출조립,976043.0,1162961.0,742386.0,131.47,742386.0,1
2024-02-14,C관(2공장),[20] 분리,993462.0,1194932.0,742386.0,133.82,742386.0,1
2024-02-14,C관(2공장),[45] 하이드레이션/전면검사,838850.0,845630.0,650698.0,128.92,650698.0,1
2024-02-14,C관(2공장),[80] 누수/규격검사,840745.0,847250.0,609677.0,137.9,609677.0,1
2024-02-14,S관(3공장),[10] 사출조립,193626.0,201471.0,183871.0,105.31,183871.0,1
2024-02-14,S관(3공장),[20] 분리,239728.0,305116.0,183871.0,130.38,183871.0,1
2024-02-14,S관(3공장),[45] 하이드레이션/전면검사,203235.0,206172.0,116759.0,174.06,116759.0,1
